QuestionID,StudentAnswer,Score1,Score2
PythonQ061,"There are 5 types of literals in Python are : 
1. Boolean
2. Special
3. Strings
4. Numeric 
5. Collection 
1. Boolean :  
    There are two boolean literals : 
      1. True - 1
      2. False - 0
       It gives true for all except the values equal 
        to '0'. 
2. Special : 
     None 
    If there is nothing in the given data. Then it 
      will show 'None'. It has no value.
3. Strings : 
     Eg : '8' , 'string', '9.0' ,etc.
     There are two types : 
      1. Single-line : we use single or double 
           quotes ' ' or '' ''. 
      2. Multi line : we use thrible quotes ""' ""'. 
4 . Numeric : 
     There are three types of numeric literals are 
     1. Integers : 
          All are numbers without fractional part 
     are called integers . 
     Eg : 1, 148, 1744688,etc.
     We use int() to convert any other form to 
     integer form.
     2. Float : 
         All numbers with fractional part are called 
      real numbers , which we refer as float 
      numbers in Python. 
      Eg : 1.0, 8.5, 7.8954,etc.
      We use float( to convert other form into 
      float literals. 
      3. Complex : 
          The numbers which has imaginary part 
       and in the form of a+ib are called complex 
      Collection 
       Eg : 3 + 7j, 5 + 8i, etc. 
4. Collection : 
   There are 4 types of collection literals : 
    1. List : 
      Some elements encolsed in [ ] which are 
      changeable. 
    2. Tuple :
        Some elements enclosed in ( ). Which are 
       non- changeable. 
     3.Set : 
        Some elements enclosed in { }
    4.Dictionary  :
        Elements enclosed in the form of [a:x, b:y] 
     
",5,5
PythonQ061,"There are 5 types of literals in python
String
Numeric
Boolean
Collection
Special",5,5
PythonQ061,"There are 5 types of literals.
1. Strings
2. Numericals
3. Collection
4. Boolean
5. Special",5,5
PythonQ061,"There are five types literals available in python 
1 boolean
2 numeric
3 string
4 spical 
5 collection 
",5,5
PythonQ061,"There are five types of literals are there in python ,they are Boolean , numerical,special,collection, string.here Boolean means true or false,string means multi line string"""""" single line string""or'.numerical means integer or complex number.special means none.",5,5
PythonQ061,"There are five types of literals in python:
Numerical, string, collection, special, Boolean
",5,5
PythonQ061,"There are five types of literals.they are integer,float, character,string,Boolean literals.",5,5
PythonQ024,"There are three division operators in python.
1.Floor division (//): Floor division 
            operator(//) obtains only the integer 
            quotient leaving the remainder.
2.Modulus division (%): Modular division 
          operator(%) obtains only the 
         remainder. 
3.Normal division (/): Normal division 
       operator(/)obtains the general 
      quotient without  any modification.
Example:   a=5,b=2
print (a//b)  #2 will be the output
print(a%b)  #1 will be the output
print(a/b)   # 2.5 will be the output",5,5
PythonQ054,"There are two advantages – one, using the function is easier since we do not need to worry about the order of the arguments. Two, we can give values to only those parameters to which we want to, provided that the other parameters have default argument values.",5,5
PythonQ054,"There are two advantages – one, using the function is easier since we do not need to worry about the order of the arguments. Two, we can give values to only those parameters to which we want to, provided that the other parameters have default argument values.",5,5
PythonQ054,"There are two advantages – one, using the function is easier since we do not need to worry about the order of the arguments. Two, we can give values to only those parameters to which we want to, provided that the other parameters have default argument values.",5,5
PythonQ030,These are the inbuilt functions used to find maximum and minimum values in python ,5,5
PythonQ035,These are the parameters which we pass when calling a function.,5,5
PythonQ011,These functions are called anonymous because they are not declared in the standard manner by using the def keyword. You can use the lambda keyword to create small anonymous functions. Lambda forms can take any number of arguments but return just one value in the form of an expression.30-Jan-2020,5,5
PythonQ010,This is a membership operator in python used to check whether a certain element is present in a data structure or not ,5,5
PythonQ029,"Through an inbuilt function len(name_string)
Which results an integer value of length of string 
But we can also built an function to count the characters in string.",5,5
PythonQ029,"To calculate the length of a string in Python, you can use the built-in len() method",5,5
PythonQ029,To calculate the length of string we use the build-in len() method,5,5
PythonQ030,"To find minimum and maximum elements present in a list, tuple or sets",5,5
PythonQ030,"To find minimum and maximum value of a given set of values, they are built in functions",5,5
